params,retorno_porcentual,win_rate
"{'periodo_corto': 10, 'periodo_largo': 70, 'periodo_signal': 7}",-0.02,0.4186046511627907
"{'periodo_corto': 10, 'periodo_largo': 86, 'periodo_signal': 5}",-0.02,0.4
"{'periodo_corto': 10, 'periodo_largo': 86, 'periodo_signal': 13}",-0.02,0.4117647058823529
"{'periodo_corto': 10, 'periodo_largo': 88, 'periodo_signal': 7}",-0.02,0.4523809523809524
"{'periodo_corto': 10, 'periodo_largo': 89, 'periodo_signal': 12}",-0.02,0.3939393939393939
"{'periodo_corto': 10, 'periodo_largo': 92, 'periodo_signal': 14}",-0.02,0.45454545454545453
"{'periodo_corto': 10, 'periodo_largo': 98, 'periodo_signal': 5}",-0.02,0.4166666666666667
"{'periodo_corto': 10, 'periodo_largo': 98, 'periodo_signal': 6}",-0.02,0.43478260869565216
"{'periodo_corto': 10, 'periodo_largo': 98, 'periodo_signal': 13}",-0.02,0.3939393939393939
"{'periodo_corto': 10, 'periodo_largo': 99, 'periodo_signal': 6}",-0.02,0.4318181818181818
"{'periodo_corto': 10, 'periodo_largo': 101, 'periodo_signal': 12}",-0.02,0.35294117647058826
"{'periodo_corto': 10, 'periodo_largo': 140, 'periodo_signal': 13}",-0.02,0.3333333333333333
"{'periodo_corto': 10, 'periodo_largo': 141, 'periodo_signal': 10}",-0.02,0.3939393939393939
"{'periodo_corto': 10, 'periodo_largo': 156, 'periodo_signal': 5}",-0.02,0.38095238095238093
"{'periodo_corto': 10, 'periodo_largo': 177, 'periodo_signal': 14}",-0.02,0.3448275862068966
"{'periodo_corto': 11, 'periodo_largo': 44, 'periodo_signal': 12}",-0.02,0.4444444444444444
"{'periodo_corto': 11, 'periodo_largo': 49, 'periodo_signal': 8}",-0.02,0.36585365853658536
"{'periodo_corto': 11, 'periodo_largo': 50, 'periodo_signal': 10}",-0.02,0.34210526315789475
"{'periodo_corto': 11, 'periodo_largo': 63, 'periodo_signal': 4}",-0.02,0.42105263157894735
"{'periodo_corto': 11, 'periodo_largo': 69, 'periodo_signal': 12}",-0.02,0.4
"{'periodo_corto': 11, 'periodo_largo': 72, 'periodo_signal': 5}",-0.02,0.36
"{'periodo_corto': 11, 'periodo_largo': 73, 'periodo_signal': 5}",-0.02,0.3695652173913043
"{'periodo_corto': 11, 'periodo_largo': 74, 'periodo_signal': 14}",-0.02,0.4
"{'periodo_corto': 11, 'periodo_largo': 86, 'periodo_signal': 3}",-0.02,0.4
"{'periodo_corto': 11, 'periodo_largo': 87, 'periodo_signal': 3}",-0.02,0.3793103448275862
"{'periodo_corto': 11, 'periodo_largo': 87, 'periodo_signal': 11}",-0.02,0.42424242424242425
"{'periodo_corto': 11, 'periodo_largo': 90, 'periodo_signal': 12}",-0.02,0.4411764705882353
"{'periodo_corto': 11, 'periodo_largo': 92, 'periodo_signal': 12}",-0.02,0.42424242424242425
"{'periodo_corto': 11, 'periodo_largo': 107, 'periodo_signal': 4}",-0.02,0.45098039215686275
"{'periodo_corto': 11, 'periodo_largo': 143, 'periodo_signal': 11}",-0.02,0.3333333333333333
"{'periodo_corto': 11, 'periodo_largo': 144, 'periodo_signal': 12}",-0.02,0.3448275862068966
"{'periodo_corto': 11, 'periodo_largo': 144, 'periodo_signal': 14}",-0.02,0.2962962962962963
"{'periodo_corto': 11, 'periodo_largo': 146, 'periodo_signal': 11}",-0.02,0.3333333333333333
"{'periodo_corto': 11, 'periodo_largo': 150, 'periodo_signal': 9}",-0.02,0.375
"{'periodo_corto': 11, 'periodo_largo': 155, 'periodo_signal': 4}",-0.02,0.3877551020408163
"{'periodo_corto': 12, 'periodo_largo': 41, 'periodo_signal': 11}",-0.02,0.45714285714285713
"{'periodo_corto': 12, 'periodo_largo': 42, 'periodo_signal': 12}",-0.02,0.4411764705882353
"{'periodo_corto': 12, 'periodo_largo': 44, 'periodo_signal': 11}",-0.02,0.4722222222222222
"{'periodo_corto': 12, 'periodo_largo': 48, 'periodo_signal': 10}",-0.02,0.4594594594594595
"{'periodo_corto': 12, 'periodo_largo': 55, 'periodo_signal': 12}",-0.02,0.43243243243243246
"{'periodo_corto': 12, 'periodo_largo': 59, 'periodo_signal': 7}",-0.02,0.38461538461538464
"{'periodo_corto': 12, 'periodo_largo': 64, 'periodo_signal': 9}",-0.02,0.4166666666666667
"{'periodo_corto': 12, 'periodo_largo': 92, 'periodo_signal': 11}",-0.02,0.4117647058823529
"{'periodo_corto': 12, 'periodo_largo': 128, 'periodo_signal': 11}",-0.02,0.3793103448275862
"{'periodo_corto': 12, 'periodo_largo': 138, 'periodo_signal': 10}",-0.02,0.41379310344827586
"{'periodo_corto': 12, 'periodo_largo': 157, 'periodo_signal': 9}",-0.02,0.3548387096774194
"{'periodo_corto': 12, 'periodo_largo': 164, 'periodo_signal': 11}",-0.02,0.41379310344827586
"{'periodo_corto': 12, 'periodo_largo': 170, 'periodo_signal': 12}",-0.02,0.39285714285714285
"{'periodo_corto': 13, 'periodo_largo': 39, 'periodo_signal': 13}",-0.02,0.40625
"{'periodo_corto': 13, 'periodo_largo': 52, 'periodo_signal': 14}",-0.02,0.375
"{'periodo_corto': 13, 'periodo_largo': 74, 'periodo_signal': 10}",-0.02,0.4117647058823529
"{'periodo_corto': 13, 'periodo_largo': 146, 'periodo_signal': 9}",-0.02,0.34375
"{'periodo_corto': 13, 'periodo_largo': 171, 'periodo_signal': 9}",-0.02,0.375
"{'periodo_corto': 13, 'periodo_largo': 172, 'periodo_signal': 9}",-0.02,0.375
"{'periodo_corto': 13, 'periodo_largo': 179, 'periodo_signal': 10}",-0.02,0.3225806451612903
"{'periodo_corto': 14, 'periodo_largo': 56, 'periodo_signal': 13}",-0.02,0.36363636363636365
"{'periodo_corto': 14, 'periodo_largo': 62, 'periodo_signal': 14}",-0.02,0.4074074074074074
"{'periodo_corto': 14, 'periodo_largo': 66, 'periodo_signal': 13}",-0.02,0.37037037037037035
"{'periodo_corto': 15, 'periodo_largo': 45, 'periodo_signal': 6}",-0.02,0.4418604651162791
"{'periodo_corto': 15, 'periodo_largo': 61, 'periodo_signal': 6}",-0.02,0.358974358974359
"{'periodo_corto': 15, 'periodo_largo': 94, 'periodo_signal': 13}",-0.02,0.41379310344827586
"{'periodo_corto': 16, 'periodo_largo': 62, 'periodo_signal': 5}",-0.02,0.375
"{'periodo_corto': 16, 'periodo_largo': 95, 'periodo_signal': 10}",-0.02,0.4375
"{'periodo_corto': 16, 'periodo_largo': 103, 'periodo_signal': 8}",-0.02,0.3939393939393939
"{'periodo_corto': 16, 'periodo_largo': 110, 'periodo_signal': 3}",-0.02,0.32727272727272727
"{'periodo_corto': 17, 'periodo_largo': 51, 'periodo_signal': 13}",-0.02,0.32142857142857145
"{'periodo_corto': 17, 'periodo_largo': 93, 'periodo_signal': 8}",-0.02,0.4411764705882353
"{'periodo_corto': 17, 'periodo_largo': 98, 'periodo_signal': 6}",-0.02,0.4722222222222222
"{'periodo_corto': 17, 'periodo_largo': 98, 'periodo_signal': 7}",-0.02,0.4857142857142857
"{'periodo_corto': 17, 'periodo_largo': 99, 'periodo_signal': 7}",-0.02,0.47058823529411764
"{'periodo_corto': 17, 'periodo_largo': 99, 'periodo_signal': 8}",-0.02,0.5151515151515151
"{'periodo_corto': 17, 'periodo_largo': 99, 'periodo_signal': 11}",-0.02,0.4838709677419355
"{'periodo_corto': 17, 'periodo_largo': 100, 'periodo_signal': 8}",-0.02,0.5294117647058824
"{'periodo_corto': 17, 'periodo_largo': 110, 'periodo_signal': 5}",-0.02,0.42105263157894735
"{'periodo_corto': 18, 'periodo_largo': 27, 'periodo_signal': 7}",-0.02,0.4074074074074074
"{'periodo_corto': 18, 'periodo_largo': 47, 'periodo_signal': 12}",-0.02,0.3333333333333333
"{'periodo_corto': 18, 'periodo_largo': 48, 'periodo_signal': 13}",-0.02,0.34615384615384615
"{'periodo_corto': 18, 'periodo_largo': 53, 'periodo_signal': 11}",-0.02,0.3333333333333333
"{'periodo_corto': 18, 'periodo_largo': 98, 'periodo_signal': 8}",-0.02,0.42424242424242425
"{'periodo_corto': 18, 'periodo_largo': 102, 'periodo_signal': 6}",-0.02,0.45714285714285713
"{'periodo_corto': 18, 'periodo_largo': 104, 'periodo_signal': 7}",-0.02,0.48484848484848486
"{'periodo_corto': 19, 'periodo_largo': 49, 'periodo_signal': 9}",-0.02,0.3
"{'periodo_corto': 19, 'periodo_largo': 99, 'periodo_signal': 5}",-0.02,0.358974358974359
"{'periodo_corto': 19, 'periodo_largo': 100, 'periodo_signal': 3}",-0.02,0.37777777777777777
"{'periodo_corto': 19, 'periodo_largo': 111, 'periodo_signal': 4}",-0.02,0.4634146341463415
"{'periodo_corto': 19, 'periodo_largo': 123, 'periodo_signal': 5}",-0.02,0.3783783783783784
"{'periodo_corto': 4, 'periodo_largo': 41, 'periodo_signal': 11}",-0.03,0.33962264150943394
"{'periodo_corto': 4, 'periodo_largo': 42, 'periodo_signal': 11}",-0.03,0.33962264150943394
"{'periodo_corto': 6, 'periodo_largo': 12, 'periodo_signal': 14}",-0.03,0.45588235294117646
"{'periodo_corto': 6, 'periodo_largo': 15, 'periodo_signal': 7}",-0.03,0.42105263157894735
"{'periodo_corto': 6, 'periodo_largo': 20, 'periodo_signal': 8}",-0.03,0.4032258064516129
"{'periodo_corto': 6, 'periodo_largo': 37, 'periodo_signal': 13}",-0.03,0.3953488372093023
"{'periodo_corto': 6, 'periodo_largo': 41, 'periodo_signal': 14}",-0.03,0.4146341463414634
"{'periodo_corto': 6, 'periodo_largo': 43, 'periodo_signal': 13}",-0.03,0.36363636363636365
"{'periodo_corto': 6, 'periodo_largo': 54, 'periodo_signal': 11}",-0.03,0.3829787234042553
"{'periodo_corto': 7, 'periodo_largo': 36, 'periodo_signal': 14}",-0.03,0.4146341463414634
"{'periodo_corto': 7, 'periodo_largo': 39, 'periodo_signal': 13}",-0.03,0.425
"{'periodo_corto': 7, 'periodo_largo': 47, 'periodo_signal': 8}",-0.03,0.37735849056603776
"{'periodo_corto': 7, 'periodo_largo': 55, 'periodo_signal': 8}",-0.03,0.41509433962264153
"{'periodo_corto': 7, 'periodo_largo': 58, 'periodo_signal': 13}",-0.03,0.43902439024390244
"{'periodo_corto': 7, 'periodo_largo': 61, 'periodo_signal': 13}",-0.03,0.3902439024390244
"{'periodo_corto': 7, 'periodo_largo': 66, 'periodo_signal': 11}",-0.03,0.42857142857142855
"{'periodo_corto': 7, 'periodo_largo': 157, 'periodo_signal': 9}",-0.03,0.38461538461538464
"{'periodo_corto': 8, 'periodo_largo': 11, 'periodo_signal': 7}",-0.03,0.5280898876404494
"{'periodo_corto': 8, 'periodo_largo': 42, 'periodo_signal': 8}",-0.03,0.43137254901960786
"{'periodo_corto': 8, 'periodo_largo': 43, 'periodo_signal': 6}",-0.03,0.40384615384615385
"{'periodo_corto': 8, 'periodo_largo': 45, 'periodo_signal': 7}",-0.03,0.39215686274509803
"{'periodo_corto': 8, 'periodo_largo': 51, 'periodo_signal': 14}",-0.03,0.3684210526315789
"{'periodo_corto': 8, 'periodo_largo': 56, 'periodo_signal': 6}",-0.03,0.42857142857142855
"{'periodo_corto': 8, 'periodo_largo': 62, 'periodo_signal': 11}",-0.03,0.4523809523809524
"{'periodo_corto': 8, 'periodo_largo': 64, 'periodo_signal': 12}",-0.03,0.3902439024390244
"{'periodo_corto': 8, 'periodo_largo': 64, 'periodo_signal': 14}",-0.03,0.3902439024390244
"{'periodo_corto': 8, 'periodo_largo': 65, 'periodo_signal': 9}",-0.03,0.4186046511627907
"{'periodo_corto': 8, 'periodo_largo': 65, 'periodo_signal': 12}",-0.03,0.36585365853658536
"{'periodo_corto': 8, 'periodo_largo': 72, 'periodo_signal': 9}",-0.03,0.38636363636363635
"{'periodo_corto': 8, 'periodo_largo': 84, 'periodo_signal': 8}",-0.03,0.40476190476190477
"{'periodo_corto': 8, 'periodo_largo': 85, 'periodo_signal': 8}",-0.03,0.4146341463414634
"{'periodo_corto': 8, 'periodo_largo': 94, 'periodo_signal': 14}",-0.03,0.37142857142857144
"{'periodo_corto': 8, 'periodo_largo': 100, 'periodo_signal': 14}",-0.03,0.34285714285714286
"{'periodo_corto': 9, 'periodo_largo': 19, 'periodo_signal': 3}",-0.03,0.47674418604651164
"{'periodo_corto': 9, 'periodo_largo': 42, 'periodo_signal': 4}",-0.03,0.43103448275862066
"{'periodo_corto': 9, 'periodo_largo': 56, 'periodo_signal': 6}",-0.03,0.391304347826087
"{'periodo_corto': 9, 'periodo_largo': 63, 'periodo_signal': 4}",-0.03,0.39285714285714285
"{'periodo_corto': 9, 'periodo_largo': 63, 'periodo_signal': 6}",-0.03,0.425531914893617
"{'periodo_corto': 9, 'periodo_largo': 66, 'periodo_signal': 10}",-0.03,0.36585365853658536
"{'periodo_corto': 9, 'periodo_largo': 69, 'periodo_signal': 8}",-0.03,0.3953488372093023
"{'periodo_corto': 9, 'periodo_largo': 80, 'periodo_signal': 7}",-0.03,0.37209302325581395
"{'periodo_corto': 9, 'periodo_largo': 136, 'periodo_signal': 11}",-0.03,0.35294117647058826
"{'periodo_corto': 9, 'periodo_largo': 152, 'periodo_signal': 11}",-0.03,0.38235294117647056
"{'periodo_corto': 9, 'periodo_largo': 159, 'periodo_signal': 12}",-0.03,0.375
"{'periodo_corto': 9, 'periodo_largo': 169, 'periodo_signal': 14}",-0.03,0.3225806451612903
"{'periodo_corto': 9, 'periodo_largo': 176, 'periodo_signal': 12}",-0.03,0.3225806451612903
"{'periodo_corto': 10, 'periodo_largo': 43, 'periodo_signal': 13}",-0.03,0.37142857142857144
"{'periodo_corto': 10, 'periodo_largo': 46, 'periodo_signal': 12}",-0.03,0.4166666666666667
"{'periodo_corto': 10, 'periodo_largo': 49, 'periodo_signal': 14}",-0.03,0.43243243243243246
"{'periodo_corto': 10, 'periodo_largo': 64, 'periodo_signal': 6}",-0.03,0.3953488372093023
"{'periodo_corto': 10, 'periodo_largo': 66, 'periodo_signal': 5}",-0.03,0.3617021276595745
"{'periodo_corto': 10, 'periodo_largo': 73, 'periodo_signal': 8}",-0.03,0.4
"{'periodo_corto': 10, 'periodo_largo': 73, 'periodo_signal': 14}",-0.03,0.3870967741935484
"{'periodo_corto': 10, 'periodo_largo': 80, 'periodo_signal': 11}",-0.03,0.35135135135135137
"{'periodo_corto': 10, 'periodo_largo': 90, 'periodo_signal': 5}",-0.03,0.43478260869565216
"{'periodo_corto': 10, 'periodo_largo': 99, 'periodo_signal': 5}",-0.03,0.40425531914893614
"{'periodo_corto': 10, 'periodo_largo': 101, 'periodo_signal': 6}",-0.03,0.4772727272727273
"{'periodo_corto': 10, 'periodo_largo': 125, 'periodo_signal': 14}",-0.03,0.35714285714285715
"{'periodo_corto': 10, 'periodo_largo': 127, 'periodo_signal': 14}",-0.03,0.35714285714285715
"{'periodo_corto': 10, 'periodo_largo': 134, 'periodo_signal': 13}",-0.03,0.3333333333333333
"{'periodo_corto': 10, 'periodo_largo': 136, 'periodo_signal': 13}",-0.03,0.36666666666666664
"{'periodo_corto': 10, 'periodo_largo': 147, 'periodo_signal': 12}",-0.03,0.375
"{'periodo_corto': 10, 'periodo_largo': 170, 'periodo_signal': 13}",-0.03,0.3870967741935484
"{'periodo_corto': 10, 'periodo_largo': 173, 'periodo_signal': 13}",-0.03,0.3870967741935484
"{'periodo_corto': 11, 'periodo_largo': 33, 'periodo_signal': 4}",-0.03,0.38333333333333336
"{'periodo_corto': 11, 'periodo_largo': 35, 'periodo_signal': 11}",-0.03,0.45714285714285713
"{'periodo_corto': 11, 'periodo_largo': 35, 'periodo_signal': 14}",-0.03,0.4166666666666667
"{'periodo_corto': 11, 'periodo_largo': 42, 'periodo_signal': 13}",-0.03,0.4117647058823529
"{'periodo_corto': 11, 'periodo_largo': 48, 'periodo_signal': 12}",-0.03,0.4594594594594595
"{'periodo_corto': 11, 'periodo_largo': 50, 'periodo_signal': 13}",-0.03,0.42857142857142855
"{'periodo_corto': 11, 'periodo_largo': 62, 'periodo_signal': 5}",-0.03,0.42857142857142855
"{'periodo_corto': 11, 'periodo_largo': 81, 'periodo_signal': 3}",-0.03,0.3968253968253968
"{'periodo_corto': 11, 'periodo_largo': 83, 'periodo_signal': 11}",-0.03,0.42424242424242425
"{'periodo_corto': 11, 'periodo_largo': 83, 'periodo_signal': 13}",-0.03,0.3870967741935484
"{'periodo_corto': 11, 'periodo_largo': 84, 'periodo_signal': 11}",-0.03,0.4375
"{'periodo_corto': 11, 'periodo_largo': 88, 'periodo_signal': 12}",-0.03,0.42424242424242425
"{'periodo_corto': 11, 'periodo_largo': 95, 'periodo_signal': 12}",-0.03,0.3939393939393939
"{'periodo_corto': 11, 'periodo_largo': 96, 'periodo_signal': 12}",-0.03,0.3939393939393939
"{'periodo_corto': 11, 'periodo_largo': 97, 'periodo_signal': 11}",-0.03,0.3939393939393939
"{'periodo_corto': 11, 'periodo_largo': 99, 'periodo_signal': 11}",-0.03,0.3939393939393939
"{'periodo_corto': 11, 'periodo_largo': 110, 'periodo_signal': 5}",-0.03,0.375
"{'periodo_corto': 11, 'periodo_largo': 127, 'periodo_signal': 12}",-0.03,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 137, 'periodo_signal': 11}",-0.03,0.36666666666666664
"{'periodo_corto': 11, 'periodo_largo': 140, 'periodo_signal': 11}",-0.03,0.34375
"{'periodo_corto': 11, 'periodo_largo': 173, 'periodo_signal': 11}",-0.03,0.4
"{'periodo_corto': 12, 'periodo_largo': 48, 'periodo_signal': 7}",-0.03,0.3333333333333333
"{'periodo_corto': 12, 'periodo_largo': 60, 'periodo_signal': 7}",-0.03,0.39473684210526316
"{'periodo_corto': 12, 'periodo_largo': 61, 'periodo_signal': 5}",-0.03,0.40816326530612246
"{'periodo_corto': 12, 'periodo_largo': 63, 'periodo_signal': 5}",-0.03,0.3829787234042553
"{'periodo_corto': 12, 'periodo_largo': 63, 'periodo_signal': 8}",-0.03,0.3783783783783784
"{'periodo_corto': 12, 'periodo_largo': 66, 'periodo_signal': 6}",-0.03,0.37209302325581395
"{'periodo_corto': 12, 'periodo_largo': 83, 'periodo_signal': 11}",-0.03,0.40625
"{'periodo_corto': 12, 'periodo_largo': 92, 'periodo_signal': 10}",-0.03,0.4
"{'periodo_corto': 12, 'periodo_largo': 135, 'periodo_signal': 12}",-0.03,0.3793103448275862
"{'periodo_corto': 12, 'periodo_largo': 136, 'periodo_signal': 12}",-0.03,0.3793103448275862
"{'periodo_corto': 12, 'periodo_largo': 147, 'periodo_signal': 8}",-0.03,0.3870967741935484
"{'periodo_corto': 12, 'periodo_largo': 149, 'periodo_signal': 8}",-0.03,0.375
"{'periodo_corto': 12, 'periodo_largo': 158, 'periodo_signal': 10}",-0.03,0.36666666666666664
"{'periodo_corto': 12, 'periodo_largo': 169, 'periodo_signal': 11}",-0.03,0.41379310344827586
"{'periodo_corto': 13, 'periodo_largo': 34, 'periodo_signal': 11}",-0.03,0.42105263157894735
"{'periodo_corto': 13, 'periodo_largo': 35, 'periodo_signal': 8}",-0.03,0.5
"{'periodo_corto': 13, 'periodo_largo': 44, 'periodo_signal': 10}",-0.03,0.47058823529411764
"{'periodo_corto': 13, 'periodo_largo': 62, 'periodo_signal': 14}",-0.03,0.37037037037037035
"{'periodo_corto': 13, 'periodo_largo': 147, 'periodo_signal': 9}",-0.03,0.3333333333333333
"{'periodo_corto': 13, 'periodo_largo': 151, 'periodo_signal': 9}",-0.03,0.42424242424242425
"{'periodo_corto': 13, 'periodo_largo': 157, 'periodo_signal': 9}",-0.03,0.40625
"{'periodo_corto': 13, 'periodo_largo': 173, 'periodo_signal': 9}",-0.03,0.375
"{'periodo_corto': 13, 'periodo_largo': 180, 'periodo_signal': 10}",-0.03,0.3225806451612903
"{'periodo_corto': 14, 'periodo_largo': 36, 'periodo_signal': 7}",-0.03,0.5
"{'periodo_corto': 14, 'periodo_largo': 49, 'periodo_signal': 6}",-0.03,0.3953488372093023
"{'periodo_corto': 14, 'periodo_largo': 59, 'periodo_signal': 14}",-0.03,0.4074074074074074
"{'periodo_corto': 14, 'periodo_largo': 60, 'periodo_signal': 14}",-0.03,0.4074074074074074
"{'periodo_corto': 14, 'periodo_largo': 63, 'periodo_signal': 14}",-0.03,0.4074074074074074
"{'periodo_corto': 14, 'periodo_largo': 65, 'periodo_signal': 14}",-0.03,0.42857142857142855
"{'periodo_corto': 15, 'periodo_largo': 51, 'periodo_signal': 5}",-0.03,0.4
"{'periodo_corto': 16, 'periodo_largo': 110, 'periodo_signal': 7}",-0.03,0.38235294117647056
"{'periodo_corto': 17, 'periodo_largo': 21, 'periodo_signal': 5}",-0.03,0.4835164835164835
"{'periodo_corto': 17, 'periodo_largo': 47, 'periodo_signal': 13}",-0.03,0.2857142857142857
"{'periodo_corto': 17, 'periodo_largo': 47, 'periodo_signal': 14}",-0.03,0.3076923076923077
"{'periodo_corto': 17, 'periodo_largo': 50, 'periodo_signal': 14}",-0.03,0.3333333333333333
"{'periodo_corto': 17, 'periodo_largo': 53, 'periodo_signal': 13}",-0.03,0.35714285714285715
"{'periodo_corto': 17, 'periodo_largo': 97, 'periodo_signal': 10}",-0.03,0.46875
"{'periodo_corto': 17, 'periodo_largo': 101, 'periodo_signal': 7}",-0.03,0.43243243243243246
"{'periodo_corto': 18, 'periodo_largo': 52, 'periodo_signal': 12}",-0.03,0.34615384615384615
"{'periodo_corto': 18, 'periodo_largo': 54, 'periodo_signal': 13}",-0.03,0.2962962962962963
"{'periodo_corto': 18, 'periodo_largo': 55, 'periodo_signal': 12}",-0.03,0.3333333333333333
"{'periodo_corto': 18, 'periodo_largo': 108, 'periodo_signal': 6}",-0.03,0.47058823529411764
"{'periodo_corto': 18, 'periodo_largo': 120, 'periodo_signal': 8}",-0.03,0.42424242424242425
"{'periodo_corto': 18, 'periodo_largo': 121, 'periodo_signal': 6}",-0.03,0.47368421052631576
"{'periodo_corto': 18, 'periodo_largo': 123, 'periodo_signal': 6}",-0.03,0.48484848484848486
"{'periodo_corto': 19, 'periodo_largo': 20, 'periodo_signal': 4}",-0.03,0.5248618784530387
"{'periodo_corto': 19, 'periodo_largo': 29, 'periodo_signal': 3}",-0.03,0.40789473684210525
"{'periodo_corto': 19, 'periodo_largo': 106, 'periodo_signal': 5}",-0.03,0.42105263157894735
"{'periodo_corto': 19, 'periodo_largo': 144, 'periodo_signal': 3}",-0.03,0.4
"{'periodo_corto': 19, 'periodo_largo': 153, 'periodo_signal': 3}",-0.03,0.37209302325581395
"{'periodo_corto': 5, 'periodo_largo': 15, 'periodo_signal': 10}",-0.04,0.4626865671641791
"{'periodo_corto': 6, 'periodo_largo': 39, 'periodo_signal': 13}",-0.04,0.3953488372093023
"{'periodo_corto': 7, 'periodo_largo': 10, 'periodo_signal': 10}",-0.04,0.449438202247191
"{'periodo_corto': 7, 'periodo_largo': 16, 'periodo_signal': 8}",-0.04,0.45714285714285713
"{'periodo_corto': 7, 'periodo_largo': 19, 'periodo_signal': 5}",-0.04,0.4225352112676056
"{'periodo_corto': 7, 'periodo_largo': 39, 'periodo_signal': 12}",-0.04,0.4146341463414634
"{'periodo_corto': 7, 'periodo_largo': 44, 'periodo_signal': 7}",-0.04,0.3888888888888889
"{'periodo_corto': 7, 'periodo_largo': 45, 'periodo_signal': 12}",-0.04,0.3953488372093023
"{'periodo_corto': 7, 'periodo_largo': 46, 'periodo_signal': 8}",-0.04,0.37735849056603776
"{'periodo_corto': 7, 'periodo_largo': 46, 'periodo_signal': 11}",-0.04,0.36363636363636365
"{'periodo_corto': 7, 'periodo_largo': 49, 'periodo_signal': 8}",-0.04,0.35294117647058826
"{'periodo_corto': 7, 'periodo_largo': 49, 'periodo_signal': 11}",-0.04,0.35555555555555557
"{'periodo_corto': 7, 'periodo_largo': 50, 'periodo_signal': 9}",-0.04,0.38
"{'periodo_corto': 7, 'periodo_largo': 58, 'periodo_signal': 9}",-0.04,0.43478260869565216
"{'periodo_corto': 7, 'periodo_largo': 65, 'periodo_signal': 11}",-0.04,0.42857142857142855
"{'periodo_corto': 7, 'periodo_largo': 82, 'periodo_signal': 8}",-0.04,0.391304347826087
"{'periodo_corto': 8, 'periodo_largo': 31, 'periodo_signal': 3}",-0.04,0.38823529411764707
"{'periodo_corto': 8, 'periodo_largo': 31, 'periodo_signal': 11}",-0.04,0.42857142857142855
"{'periodo_corto': 8, 'periodo_largo': 36, 'periodo_signal': 7}",-0.04,0.38461538461538464
"{'periodo_corto': 8, 'periodo_largo': 45, 'periodo_signal': 4}",-0.04,0.35
"{'periodo_corto': 8, 'periodo_largo': 45, 'periodo_signal': 5}",-0.04,0.4074074074074074
"{'periodo_corto': 8, 'periodo_largo': 47, 'periodo_signal': 7}",-0.04,0.39622641509433965
"{'periodo_corto': 8, 'periodo_largo': 61, 'periodo_signal': 8}",-0.04,0.45454545454545453
"{'periodo_corto': 8, 'periodo_largo': 63, 'periodo_signal': 13}",-0.04,0.41025641025641024
"{'periodo_corto': 8, 'periodo_largo': 65, 'periodo_signal': 14}",-0.04,0.3902439024390244
"{'periodo_corto': 8, 'periodo_largo': 69, 'periodo_signal': 9}",-0.04,0.38636363636363635
"{'periodo_corto': 8, 'periodo_largo': 101, 'periodo_signal': 14}",-0.04,0.34285714285714286
"{'periodo_corto': 9, 'periodo_largo': 28, 'periodo_signal': 4}",-0.04,0.4153846153846154
"{'periodo_corto': 9, 'periodo_largo': 37, 'periodo_signal': 14}",-0.04,0.43243243243243246
"{'periodo_corto': 9, 'periodo_largo': 38, 'periodo_signal': 5}",-0.04,0.35294117647058826
"{'periodo_corto': 9, 'periodo_largo': 40, 'periodo_signal': 14}",-0.04,0.4444444444444444
"{'periodo_corto': 9, 'periodo_largo': 45, 'periodo_signal': 14}",-0.04,0.40540540540540543
"{'periodo_corto': 9, 'periodo_largo': 48, 'periodo_signal': 5}",-0.04,0.39622641509433965
"{'periodo_corto': 9, 'periodo_largo': 56, 'periodo_signal': 5}",-0.04,0.3877551020408163
"{'periodo_corto': 9, 'periodo_largo': 58, 'periodo_signal': 5}",-0.04,0.37037037037037035
"{'periodo_corto': 9, 'periodo_largo': 59, 'periodo_signal': 6}",-0.04,0.3958333333333333
"{'periodo_corto': 9, 'periodo_largo': 64, 'periodo_signal': 14}",-0.04,0.3783783783783784
"{'periodo_corto': 9, 'periodo_largo': 65, 'periodo_signal': 11}",-0.04,0.3902439024390244
"{'periodo_corto': 9, 'periodo_largo': 67, 'periodo_signal': 8}",-0.04,0.40476190476190477
"{'periodo_corto': 9, 'periodo_largo': 70, 'periodo_signal': 11}",-0.04,0.38095238095238093
"{'periodo_corto': 9, 'periodo_largo': 71, 'periodo_signal': 5}",-0.04,0.375
"{'periodo_corto': 9, 'periodo_largo': 72, 'periodo_signal': 5}",-0.04,0.3695652173913043
"{'periodo_corto': 9, 'periodo_largo': 72, 'periodo_signal': 9}",-0.04,0.38095238095238093
"{'periodo_corto': 9, 'periodo_largo': 74, 'periodo_signal': 8}",-0.04,0.36363636363636365
"{'periodo_corto': 9, 'periodo_largo': 80, 'periodo_signal': 5}",-0.04,0.3673469387755102
"{'periodo_corto': 9, 'periodo_largo': 101, 'periodo_signal': 13}",-0.04,0.37142857142857144
"{'periodo_corto': 9, 'periodo_largo': 150, 'periodo_signal': 11}",-0.04,0.36363636363636365
"{'periodo_corto': 9, 'periodo_largo': 156, 'periodo_signal': 11}",-0.04,0.38235294117647056
"{'periodo_corto': 10, 'periodo_largo': 48, 'periodo_signal': 12}",-0.04,0.3783783783783784
"{'periodo_corto': 10, 'periodo_largo': 61, 'periodo_signal': 7}",-0.04,0.45454545454545453
"{'periodo_corto': 10, 'periodo_largo': 66, 'periodo_signal': 7}",-0.04,0.42857142857142855
